"Energy carriers,""Periods"",""Total offer"",""Production"",""Import"",""Export"",""Import balance"",""Bunkering"",""Energy offer/Stock mutation (PJ)"",""Statistical Differences (PJ)"",""Total energy use"",""Energieomzetting/Inzet energie voor omzetting/Totaal inzet (PJ)"",""Energieomzetting/Inzet energie voor omzetting/Inzet Electricity/WKK-omzetting (PJ)"",""Energieomzetting/Inzet energie voor omzetting/Inzet andere omzetting (PJ)"",""Energieomzetting/Productie energie uit omzetting/Totaal productie (PJ)"",""Energieomzetting/Productie energie uit omzetting/Productie Electricity/WKK-omzetting (PJ)"",""Energieomzetting/Productie energie uit omzetting/Productie andere omzetting (PJ)"",""Energieomzetting/Saldo inzet-productie energie/Totaal saldo energieomzetting (PJ)"",""Energieomzetting/Saldo inzet-productie energie/Saldo Electricity/WKK-omzetting (PJ)"",""Energieomzetting/Saldo inzet-productie energie/Saldo andere omzetting (PJ)"",""Eigen verbruik energiesector/Totaal (PJ)"",""Eigen verbruik energiesector/Olie- en gaswinning (PJ)"",""Eigen verbruik energiesector/Cokesfabrieken (PJ)"",""Eigen verbruik energiesector/Raffinaderijen (PJ)"",""Eigen verbruik energiesector/Totaal energiebedrijven (PJ)"",""Verliezen bij distributie (PJ)"",""Finaal verbruik/Totaal finaal verbruik (PJ)"",""Finaal verbruik/Finaal energieverbruik/Totaal (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Totaal (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/IJzer- en staalindustrie (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Chemie en farmaceutische industrie (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Non-ferrometalenindustrie (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Bouwmaterialenindustrie (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Transportmiddelenindustrie (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Metaalproducten en machine-industrie (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Delfstoffenwinning (geen olie en gas) (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Voedings- en genotmiddelenindustrie (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Papier- en grafische industrie (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Houtindustrie (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Bouwnijverheid (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Textiel-, kleding- en lederindustrie (PJ)"",""Finaal verbruik/Finaal energieverbruik/Nijverheid (exclusief de energiesector)/Onbekend (PJ)"",""Finaal verbruik/Finaal energieverbruik/Vervoer/Totaal (PJ)"",""Finaal verbruik/Finaal energieverbruik/Vervoer/Binnenlandse luchtvaart (PJ)"",""Finaal verbruik/Finaal energieverbruik/Vervoer/Wegverkeer (PJ)"",""Finaal verbruik/Finaal energieverbruik/Vervoer/Railverkeer (PJ)"",""Finaal verbruik/Finaal energieverbruik/Vervoer/Pijpleidingen (PJ)"",""Finaal verbruik/Finaal energieverbruik/Vervoer/Binnenlandse scheepvaart (PJ)"",""Finaal verbruik/Finaal energieverbruik/Vervoer/Onbekend (PJ)"",""Finaal verbruik/Finaal energieverbruik/Overige afnemers/Totaal (PJ)"",""Finaal verbruik/Finaal energieverbruik/Overige afnemers/Diensten, afval, water en reparatie (PJ)"",""Finaal verbruik/Finaal energieverbruik/Overige afnemers/Woningen (PJ)"",""Finaal verbruik/Finaal energieverbruik/Overige afnemers/Landbouw (PJ)"",""Finaal verbruik/Finaal energieverbruik/Overige afnemers/Visserij (PJ)"",""Finaal verbruik/Finaal energieverbruik/Overige afnemers/Onbekend (PJ)"",""Finaal verbruik/Niet-energetisch gebruik/Totaal (PJ)"",""Finaal verbruik/Niet-energetisch gebruik/Nijverheid (exclusief de energiesector) (PJ)"",""Finaal verbruik/Niet-energetisch gebruik/Waarvan chemie en petrochemie (PJ)"",""Finaal verbruik/Niet-energetisch gebruik/Vervoer (PJ)"",""Finaal verbruik/Niet-energetisch gebruik/Overige afnemers (PJ)"""
"Lignite,""1979"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""1980"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""1981"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""1982"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""1983"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""1984"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""1985"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""1986"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""1987"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""1988"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""1989"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""1990"",""     1.1"","""",""     1.1"","""",""     1.0"","""",""     0.0"","""",""     1.1"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     1.1"",""     1.1"",""     1.1"","""","""","""",""     1.1"","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""1991"",""     0.8"","""",""     0.8"","""",""     1.0"","""",""       ."","""",""     0.8"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.8"",""     0.8"",""     0.8"","""","""","""",""     0.8"","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""1992"",""     0.6"","""",""     0.6"","""",""     1.0"","""",""       ."","""",""     0.6"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.6"",""     0.6"",""     0.6"","""","""","""",""     0.6"","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""1993"",""     0.7"","""",""     0.8"","""",""     1.0"","""",""    -0.1"","""",""     0.7"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.7"",""     0.7"",""     0.5"","""","""","""",""     0.5"","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.2"",""     0.2"","""","""","""","""","""","""","""","""","""""
"Lignite,""1994"",""     0.4"","""",""     0.4"","""",""     0.0"","""",""       ."","""",""     0.4"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.4"",""     0.4"",""     0.4"","""","""","""",""     0.4"","""","""",""       ."","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""1995"",""     0.5"","""",""     0.5"","""",""     0.0"","""",""     0.0"","""",""     0.5"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.5"",""     0.5"",""     0.5"","""","""","""",""     0.4"","""","""",""     0.1"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""1996"",""     0.4"","""",""     0.5"","""",""     0.0"","""",""     0.0"","""",""     0.4"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.4"",""     0.4"",""     0.4"","""","""","""",""     0.4"","""","""",""     0.1"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""1997"",""     0.6"","""",""     0.6"","""",""     1.0"","""",""     0.0"","""",""     0.6"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.6"",""     0.6"",""     0.6"","""","""","""",""     0.5"","""","""",""     0.1"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""1998"",""     0.1"","""",""     0.1"","""",""     0.0"","""",""     0.0"","""",""     0.1"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.1"",""     0.1"",""     0.1"","""","""","""",""     0.0"","""","""",""     0.1"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""1999"",""     0.4"","""",""     0.4"","""",""     0.0"","""",""     0.0"","""",""     0.4"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.4"",""     0.4"",""     0.4"","""","""","""",""     0.3"","""","""",""     0.1"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""2000"",""     0.6"","""",""     0.6"","""",""     1.0"","""",""     0.0"","""",""     0.6"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.6"",""     0.6"",""     0.6"","""","""","""",""     0.5"","""","""",""     0.1"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""2001"",""     0.8"","""",""     0.8"","""",""     1.0"","""",""     0.0"","""",""     0.8"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.8"",""     0.8"",""     0.8"","""","""","""",""     0.7"","""","""",""     0.1"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""2002"",""     0.7"","""",""     0.7"","""",""     1.0"","""","""","""",""     0.7"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.7"",""     0.7"",""     0.7"","""","""","""",""     0.6"","""","""",""     0.2"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""2003"",""     0.5"","""",""     0.5"","""",""     1.0"","""",""     0.0"","""",""     0.5"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.5"",""     0.5"",""     0.5"","""","""","""",""     0.4"","""","""",""     0.2"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""2004"",""     0.5"","""",""     0.5"","""",""     1.0"","""",""     0.0"","""",""     0.5"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.5"",""     0.5"",""     0.5"","""","""","""",""     0.4"","""","""",""     0.1"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""2005"",""     0.6"","""",""     0.6"","""",""     1.0"","""",""     0.0"","""",""     0.6"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.6"",""     0.6"",""     0.6"","""","""","""",""     0.5"","""","""",""     0.1"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""2006"",""     0.3"","""",""     0.3"","""",""     0.0"","""",""     0.0"","""",""     0.3"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.3"",""     0.3"",""     0.3"","""","""","""",""     0.2"","""","""",""     0.1"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""2007"",""     0.5"","""",""     0.5"","""",""     0.0"","""",""       ."","""",""     0.5"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.5"",""     0.5"",""     0.5"","""","""","""",""     0.4"","""","""",""     0.1"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""2008"",""     0.1"","""",""     0.1"","""",""     0.0"","""",""     0.0"","""",""     0.1"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.1"",""     0.1"",""     0.1"","""","""","""",""       ."","""","""",""     0.1"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""2009"",""     0.4"","""",""     0.7"","""",""     1.0"","""",""    -0.2"","""",""     0.4"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.4"",""     0.4"",""     0.4"","""","""","""",""     0.3"","""","""",""     0.1"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""2010"",""     0.5"","""",""     0.4"","""",""     0.0"","""",""     0.1"","""",""     0.5"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.5"",""     0.5"",""     0.5"","""","""","""",""     0.4"","""","""",""     0.2"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""2011"",""     0.5"","""",""     0.4"","""",""     0.0"","""",""     0.1"","""",""     0.5"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.5"",""     0.5"",""     0.5"","""","""","""",""     0.3"","""","""",""     0.2"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""2012"",""     0.6"","""",""     0.6"","""",""     1.0"","""",""     0.0"","""",""     0.6"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.6"",""     0.6"",""     0.6"","""","""","""",""     0.4"","""","""",""     0.2"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""2013"",""     0.5"","""",""     0.8"","""",""     1.0"","""",""    -0.3"","""",""     0.5"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.5"",""     0.5"",""     0.5"","""","""","""",""     0.3"","""","""",""     0.2"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""2014"",""     0.6"","""",""     0.8"","""",""     1.0"","""",""    -0.2"","""",""     0.6"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.6"",""     0.6"",""     0.6"","""","""","""",""     0.5"","""","""",""     0.2"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""2015"",""     0.7"","""",""     0.7"","""",""     1.0"","""",""     0.0"","""",""     0.7"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.7"",""     0.7"",""     0.7"","""","""","""",""     0.5"","""","""",""     0.2"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""2016"",""     0.7"","""",""     0.7"","""",""     1.0"","""",""     0.0"","""",""     0.7"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     0.7"",""     0.7"",""     0.7"","""","""","""",""     0.5"","""","""",""     0.2"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Lignite,""2017**"",""     1.0"","""",""     1.0"","""",""     1.0"","""",""     0.0"","""",""     1.0"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""     1.0"",""     1.0"",""     1.0"","""","""","""",""     0.8"","""","""",""     0.2"","""","""","""","""","""","""","""","""","""","""","""","""","""",""       ."",""       ."","""","""","""","""","""","""","""","""","""""
"Total coal products,""1946"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""","""","""",""       ."","""","""",""       ."",""       ."",""       ."","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."",""       ."",""       ."","""","""""
"Total coal products,""1947"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""","""","""",""       ."","""","""",""       ."",""       ."",""       ."","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."",""       ."",""       ."","""","""""
"Total coal products,""1948"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""","""","""",""       ."","""","""",""       ."",""       ."",""       ."","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."",""       ."",""       ."","""","""""
"Total coal products,""1949"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""","""","""",""       ."","""","""",""       ."",""       ."",""       ."","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."",""       ."",""       ."","""","""""
"Total coal products,""1950"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""","""","""",""       ."","""","""",""       ."",""       ."",""       ."","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."",""       ."",""       ."","""","""""
"Total coal products,""1951"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""","""","""",""       ."","""","""",""       ."",""       ."",""       ."","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."",""       ."",""       ."","""","""""
"Total coal products,""1952"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""","""","""",""       ."","""","""",""       ."",""       ."",""       ."","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."",""       ."",""       ."","""","""""
"Total coal products,""1953"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""","""","""",""       ."","""","""",""       ."",""       ."",""       ."","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."",""       ."",""       ."","""","""""
"Total coal products,""1954"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""","""","""",""       ."","""","""",""       ."",""       ."",""       ."","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."",""       ."",""       ."","""","""""
"Total coal products,""1955"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""","""","""",""       ."","""","""",""       ."",""       ."",""       ."","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."",""       ."",""       ."","""","""""
"Total coal products,""1956"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""","""","""",""       ."","""","""",""       ."",""       ."",""       ."","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."",""       ."",""       ."","""","""""
"Total coal products,""1957"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""","""","""",""       ."","""","""",""       ."",""       ."",""       ."","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."",""       ."",""       ."","""","""""
"Total coal products,""1958"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""","""","""",""       ."","""","""",""       ."",""       ."",""       ."","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."",""       ."",""       ."","""","""""
"Total coal products,""1959"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""","""","""",""       ."","""","""",""       ."",""       ."",""       ."","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."",""       ."",""       ."","""","""""
"Total coal products,""1960"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""","""","""",""       ."","""","""",""       ."",""       ."",""       ."","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."",""       ."",""       ."","""","""""
"Total coal products,""1961"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""","""","""",""       ."","""","""",""       ."",""       ."",""       ."","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."",""       ."",""       ."","""","""""
"Total coal products,""1962"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""","""","""",""       ."","""","""",""       ."",""       ."",""       ."","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."",""       ."",""       ."","""","""""
"Total coal products,""1963"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""","""","""",""       ."","""","""",""       ."",""       ."",""       ."","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."",""       ."",""       ."","""","""""
"Total coal products,""1964"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""","""","""",""       ."","""","""",""       ."",""       ."",""       ."","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."",""       ."",""       ."","""","""""
"Total coal products,""1965"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""","""","""",""       ."","""","""",""       ."",""       ."",""       ."","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."",""       ."",""       ."","""","""""
"Total coal products,""1966"",""       ."","""",""       ."",""       ."",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""",""       ."","""",""       ."",""       ."",""       ."",""       ."",""       ."","""",""       ."","""","""","""",""       ."","""","""",""       ."",""       ."",""       ."","""","""","""","""","""","""","""",""       ."",""       ."",""       ."","""","""","""",""       ."",""       ."",""       ."","""","""""
